ID_Transaccion,Valor_Declarado_USD,Aplica_De_Minimis,Aranceles_IGV_USD,Dias_Retencion_Sunat
TRX001546,0.99,True,0.0,1
TRX001547,25.86,True,0.0,1
TRX001548,0.99,True,0.0,0
TRX001549,7.93,True,0.0,1
TRX001550,5.89,True,0.0,0
TRX001551,0.99,True,0.0,0
TRX001552,21.11,True,0.0,0
TRX001553,22.93,True,0.0,1
TRX001554,14.18,True,0.0,0
TRX001555,7.62,True,0.0,1
TRX001556,9.72,True,0.0,0
TRX001557,14.03,True,0.0,1
TRX001558,2.65,True,0.0,1
TRX001559,43.8,True,0.0,0
TRX001560,12.42,True,0.0,0
TRX001561,127.89,True,0.0,0
TRX001562,48.68,True,0.0,0
TRX001563,20.82,True,0.0,0
TRX001564,4.92,True,0.0,0
TRX001565,159.98,True,0.0,1
TRX001566,17.54,True,0.0,1
TRX001567,21.42,True,0.0,1
TRX001568,4.5,True,0.0,0
TRX001569,8.5,True,0.0,0
TRX001570,6.26,True,0.0,1
TRX001571,12.26,True,0.0,0
TRX001572,14.69,True,0.0,1
TRX001573,19.01,True,0.0,0
TRX001574,13.08,True,0.0,0
TRX001575,0.99,True,0.0,1
TRX001576,96.14,True,0.0,0
TRX001577,124.88,True,0.0,1
TRX001578,1.98,True,0.0,0
TRX001579,11.73,True,0.0,1
TRX001580,2.9,True,0.0,1
TRX001581,1.75,True,0.0,1
TRX001582,2.31,True,0.0,1
TRX001583,15.82,True,0.0,0
TRX001584,0.99,True,0.0,0
TRX001585,1.98,True,0.0,1
TRX001586,0.99,True,0.0,1
TRX001587,0.99,True,0.0,1
TRX001588,28.46,True,0.0,1
TRX001589,10.56,True,0.0,0
TRX001590,13.6,True,0.0,1
TRX001591,21.84,True,0.0,0
TRX001592,0.99,True,0.0,0
TRX001593,4.0,True,0.0,1
TRX001594,0.99,True,0.0,0
TRX001595,56.34,True,0.0,1
TRX001596,8.59,True,0.0,1
TRX001597,3.93,True,0.0,1
TRX001598,12.5,True,0.0,0
TRX001599,3.0,True,0.0,0
TRX001600,6.57,True,0.0,0
TRX001601,13.98,True,0.0,0
TRX001602,69.16,True,0.0,0
TRX001603,1.98,True,0.0,1
TRX001604,5.0,True,0.0,1
TRX001605,1.98,True,0.0,1
TRX001606,8.13,True,0.0,1
TRX001607,101.66,True,0.0,1
TRX001608,4.5,True,0.0,0
TRX001609,306.42,False,73.54,4
TRX001610,27.32,True,0.0,0
TRX001611,3.8,True,0.0,1
TRX001612,11.86,True,0.0,1
TRX001613,12.65,True,0.0,1
TRX001614,29.27,True,0.0,0
TRX001615,29.72,True,0.0,0
TRX001616,0.99,True,0.0,0
TRX001617,77.06,True,0.0,1
TRX001618,9.68,True,0.0,1
TRX001619,29.54,True,0.0,1
TRX001620,27.34,True,0.0,1
TRX001621,0.99,True,0.0,1
TRX001622,19.7,True,0.0,1
TRX001623,37.97,True,0.0,1
TRX001624,4.61,True,0.0,0
TRX001625,51.34,True,0.0,1
TRX001626,17.39,True,0.0,1
TRX001627,8.18,True,0.0,0
TRX001628,12.05,True,0.0,0
TRX001629,13.68,True,0.0,0
TRX001630,0.99,True,0.0,0
TRX001631,15.59,True,0.0,1
TRX001632,9.54,True,0.0,1
TRX001633,9.95,True,0.0,0
TRX001634,18.42,True,0.0,0
TRX001635,29.76,True,0.0,0
TRX001636,3.42,True,0.0,1
TRX001637,25.0,True,0.0,0
TRX001638,3.7,True,0.0,1
TRX001639,4.56,True,0.0,1
TRX001640,6.17,True,0.0,1
TRX001641,13.32,True,0.0,1
TRX001642,38.09,True,0.0,0
TRX001643,14.64,True,0.0,1
TRX001644,0.99,True,0.0,1
TRX001645,74.22,True,0.0,1
TRX001646,58.21,True,0.0,1
TRX001647,57.38,True,0.0,1
TRX001648,41.99,True,0.0,0
TRX001649,9.35,True,0.0,0
TRX001650,1.98,True,0.0,1
TRX001651,16.07,True,0.0,0
TRX001652,70.3,True,0.0,1
TRX001653,41.46,True,0.0,1
TRX001654,8.49,True,0.0,1
TRX001655,7.06,True,0.0,0
TRX001656,25.38,True,0.0,0
TRX001657,23.52,True,0.0,1
TRX001658,48.25,True,0.0,1
TRX001659,15.27,True,0.0,1
TRX001660,48.61,True,0.0,0
TRX001661,12.81,True,0.0,1
TRX001662,31.66,True,0.0,1
TRX001663,34.27,True,0.0,1
TRX001664,4.75,True,0.0,1
TRX001665,7.9,True,0.0,1
TRX001666,39.92,True,0.0,1
TRX001667,32.98,True,0.0,0
TRX001668,1.18,True,0.0,1
TRX001669,61.58,True,0.0,0
TRX001670,20.34,True,0.0,1
TRX001671,3.05,True,0.0,0
TRX001672,2.17,True,0.0,0
TRX001673,28.8,True,0.0,1
TRX001674,31.0,True,0.0,0
TRX001675,50.49,True,0.0,0
TRX001676,2.69,True,0.0,1
TRX001677,54.87,True,0.0,0
TRX001678,38.91,True,0.0,0
TRX001679,0.99,True,0.0,1
TRX001680,0.99,True,0.0,1
TRX001681,8.42,True,0.0,0
TRX001682,29.32,True,0.0,1
TRX001683,43.89,True,0.0,0
TRX001684,9.92,True,0.0,1
TRX001685,0.99,True,0.0,0
TRX001686,139.68,True,0.0,1
TRX001687,8.23,True,0.0,0
TRX001688,44.35,True,0.0,0
TRX001689,0.99,True,0.0,1
TRX001690,57.08,True,0.0,0
TRX001691,15.11,True,0.0,0
TRX001692,22.42,True,0.0,0
TRX001693,10.61,True,0.0,0
TRX001694,3.43,True,0.0,0
TRX001695,0.99,True,0.0,1
TRX001696,53.28,True,0.0,0
TRX001697,1.98,True,0.0,1
TRX001698,5.73,True,0.0,0
TRX001699,10.42,True,0.0,1
TRX001700,19.98,True,0.0,1
TRX001701,3.42,True,0.0,0
TRX001702,8.66,True,0.0,1
TRX001703,9.91,True,0.0,1
TRX001704,37.14,True,0.0,1
TRX001705,17.82,True,0.0,0
TRX001706,0.99,True,0.0,1
TRX001707,3.96,True,0.0,0
TRX001708,7.16,True,0.0,1
TRX001709,57.89,True,0.0,1
TRX001710,25.64,True,0.0,0
TRX001711,0.99,True,0.0,0
TRX001712,83.4,True,0.0,0
TRX001713,7.89,True,0.0,0
TRX001714,18.49,True,0.0,0
TRX001715,1.98,True,0.0,0
TRX001716,6.93,True,0.0,1
TRX001717,224.4,False,53.86,3
TRX001718,0.99,True,0.0,0
TRX001719,51.07,True,0.0,0
TRX001720,17.16,True,0.0,1
TRX001721,6.73,True,0.0,0
TRX001722,47.99,True,0.0,1
TRX001723,23.33,True,0.0,0
TRX001724,21.51,True,0.0,0
TRX001725,12.43,True,0.0,1
TRX001726,47.78,True,0.0,1
TRX001727,26.98,True,0.0,1
TRX001728,21.22,True,0.0,1
TRX001729,23.28,True,0.0,1
TRX001730,18.38,True,0.0,1
TRX001731,6.89,True,0.0,0
TRX001732,8.51,True,0.0,0
TRX001733,23.36,True,0.0,1
TRX001734,19.02,True,0.0,1
TRX001735,0.99,True,0.0,0
TRX001736,72.64,True,0.0,1
TRX001737,13.93,True,0.0,0
TRX001738,14.56,True,0.0,1
TRX001739,18.13,True,0.0,0
TRX001740,0.99,True,0.0,0
TRX001741,16.65,True,0.0,0
TRX001742,15.36,True,0.0,1
TRX001743,36.05,True,0.0,0
TRX001744,22.74,True,0.0,1
TRX001745,68.34,True,0.0,1
TRX001746,34.47,True,0.0,1
TRX001747,25.01,True,0.0,0
TRX001748,29.45,True,0.0,0
TRX001749,0.99,True,0.0,1
TRX001750,24.34,True,0.0,0
TRX001751,6.64,True,0.0,1
TRX001752,20.48,True,0.0,1
TRX001753,0.99,True,0.0,1
TRX001754,3.77,True,0.0,1
TRX001755,6.06,True,0.0,0
TRX001756,12.99,True,0.0,1
TRX001757,7.93,True,0.0,0
TRX001758,6.07,True,0.0,1
TRX001759,0.99,True,0.0,1
TRX001760,0.99,True,0.0,1
TRX001761,85.48,True,0.0,0
TRX001762,27.08,True,0.0,1
TRX001763,60.58,True,0.0,1
TRX001764,29.58,True,0.0,1
TRX001765,74.83,True,0.0,0
TRX001766,2.02,True,0.0,1
TRX001767,10.25,True,0.0,1
TRX001768,0.99,True,0.0,0
TRX001769,17.66,True,0.0,1
TRX001770,16.72,True,0.0,0
TRX001771,24.7,True,0.0,1
TRX001772,10.84,True,0.0,1
TRX001773,12.35,True,0.0,1
TRX001774,16.3,True,0.0,1
TRX001775,12.17,True,0.0,1
TRX001776,36.07,True,0.0,1
TRX001777,14.88,True,0.0,1
TRX001778,26.43,True,0.0,0
TRX001779,0.99,True,0.0,1
TRX001780,11.74,True,0.0,0
TRX001781,10.5,True,0.0,1
TRX001782,17.98,True,0.0,1
TRX001783,22.94,True,0.0,1
TRX001784,30.53,True,0.0,0
TRX001785,61.97,True,0.0,0
TRX001786,32.54,True,0.0,1
TRX001787,26.49,True,0.0,0
TRX001788,2.5,True,0.0,0
TRX001789,18.64,True,0.0,0
TRX001790,0.99,True,0.0,0
TRX001791,47.94,True,0.0,0
TRX001792,0.99,True,0.0,0
TRX001793,69.9,True,0.0,0
TRX001794,5.8,True,0.0,0
TRX001795,1.54,True,0.0,1
TRX001796,4.0,True,0.0,1
TRX001797,4.5,True,0.0,0
TRX001798,2.89,True,0.0,0
TRX001799,0.99,True,0.0,1
TRX001800,46.03,True,0.0,1
TRX001801,21.44,True,0.0,0
TRX001802,9.06,True,0.0,1
TRX001803,23.07,True,0.0,0
TRX001804,11.99,True,0.0,0
TRX001805,0.99,True,0.0,0
TRX001806,1.42,True,0.0,0
TRX001807,29.49,True,0.0,1
TRX001808,0.99,True,0.0,0
TRX001809,10.13,True,0.0,1
TRX001810,17.49,True,0.0,0
TRX001811,1.67,True,0.0,0
TRX001812,0.99,True,0.0,0
TRX001813,1.38,True,0.0,0
TRX001814,10.84,True,0.0,1
TRX001815,4.5,True,0.0,0
TRX001816,33.18,True,0.0,0
TRX001817,0.99,True,0.0,0
TRX001818,35.09,True,0.0,0
TRX001819,111.63,True,0.0,0
TRX001820,7.8,True,0.0,1
TRX001821,24.92,True,0.0,0
TRX001822,2.75,True,0.0,1
TRX001823,7.23,True,0.0,0
TRX001824,6.23,True,0.0,0
TRX001825,5.02,True,0.0,0
TRX001826,20.42,True,0.0,0
TRX001827,9.31,True,0.0,0
TRX001828,0.99,True,0.0,1
TRX001829,7.39,True,0.0,0
TRX001830,17.18,True,0.0,1
TRX001831,42.76,True,0.0,1
TRX001832,8.93,True,0.0,1
TRX001833,0.99,True,0.0,0
TRX001834,10.41,True,0.0,1
TRX001835,3.77,True,0.0,1
TRX001836,46.54,True,0.0,1
TRX001837,2.42,True,0.0,0
TRX001838,34.54,True,0.0,0
TRX001839,44.67,True,0.0,0
TRX001840,12.95,True,0.0,0
TRX001841,19.51,True,0.0,0
TRX001842,19.95,True,0.0,1
TRX001843,37.75,True,0.0,1
TRX001844,41.06,True,0.0,0
TRX001845,21.0,True,0.0,0
TRX001846,0.99,True,0.0,1
TRX001847,7.01,True,0.0,0
TRX001848,0.99,True,0.0,1
TRX001849,7.75,True,0.0,0
TRX001850,21.45,True,0.0,0
TRX001851,0.99,True,0.0,0
TRX001852,47.03,True,0.0,1
TRX001853,0.99,True,0.0,1
TRX001854,18.52,True,0.0,1
TRX001855,10.8,True,0.0,0
TRX001856,15.07,True,0.0,0
TRX001857,108.96,True,0.0,1
TRX001858,148.94,True,0.0,1
TRX001859,0.99,True,0.0,1
TRX001860,5.49,True,0.0,0
TRX001861,8.76,True,0.0,0
TRX001862,6.96,True,0.0,1
TRX001863,27.39,True,0.0,1
TRX001864,0.99,True,0.0,0
TRX001865,1.98,True,0.0,1
TRX001866,53.06,True,0.0,1
TRX001867,0.99,True,0.0,1
TRX001868,12.26,True,0.0,0
TRX001869,2.71,True,0.0,1
TRX001870,8.74,True,0.0,1
TRX001871,10.26,True,0.0,1
TRX001872,47.65,True,0.0,1
TRX001873,0.99,True,0.0,1
TRX001874,5.08,True,0.0,0
TRX001875,44.28,True,0.0,1
TRX001876,17.89,True,0.0,1
TRX001877,6.52,True,0.0,0
TRX001878,39.21,True,0.0,1
TRX001879,0.99,True,0.0,1
TRX001880,2.28,True,0.0,0
TRX001881,15.19,True,0.0,0
TRX001882,5.42,True,0.0,0
TRX001883,25.32,True,0.0,1
TRX001884,1.49,True,0.0,1
TRX001885,3.44,True,0.0,0
TRX001886,25.34,True,0.0,0
TRX001887,33.2,True,0.0,1
TRX001888,0.99,True,0.0,0
TRX001889,1.52,True,0.0,0
TRX001890,17.02,True,0.0,0
TRX001891,14.58,True,0.0,1
TRX001892,27.62,True,0.0,0
TRX001893,73.11,True,0.0,1
TRX001894,16.73,True,0.0,1
TRX001895,18.21,True,0.0,1
TRX001896,70.7,True,0.0,1
TRX001897,55.29,True,0.0,0
TRX001898,21.16,True,0.0,0
TRX001899,47.29,True,0.0,1
TRX001900,14.2,True,0.0,0
TRX001901,0.99,True,0.0,0
TRX001902,15.82,True,0.0,0
TRX001903,4.0,True,0.0,1
TRX001904,35.86,True,0.0,0
TRX001905,17.59,True,0.0,0
TRX001906,42.42,True,0.0,0
TRX001907,4.92,True,0.0,0
TRX001908,104.0,True,0.0,1
TRX001909,3.54,True,0.0,1
TRX001910,5.42,True,0.0,0
TRX001911,53.7,True,0.0,0
TRX001912,96.1,True,0.0,1
TRX001913,12.06,True,0.0,1
TRX001914,0.99,True,0.0,0
TRX001915,25.79,True,0.0,0
TRX001916,4.88,True,0.0,0
TRX001917,28.97,True,0.0,1
TRX001918,2.5,True,0.0,1
TRX001919,2.94,True,0.0,1
TRX001920,23.8,True,0.0,1
TRX001921,13.41,True,0.0,1
TRX001922,25.12,True,0.0,1
TRX001923,103.57,True,0.0,0
TRX001924,21.12,True,0.0,1
TRX001925,29.84,True,0.0,0
TRX001926,2.97,True,0.0,1
TRX001927,0.99,True,0.0,1
TRX001928,15.34,True,0.0,0
TRX001929,0.99,True,0.0,1
TRX001930,3.01,True,0.0,1
TRX001931,8.48,True,0.0,0
TRX001932,0.99,True,0.0,0
TRX001933,2.47,True,0.0,1
TRX001934,2.71,True,0.0,1
TRX001935,4.31,True,0.0,1
TRX001936,16.31,True,0.0,1
TRX001937,5.08,True,0.0,0
TRX001938,5.75,True,0.0,0
TRX001939,48.66,True,0.0,0
TRX001940,2.97,True,0.0,0
TRX001941,4.0,True,0.0,0
TRX001942,18.2,True,0.0,0
TRX001943,38.09,True,0.0,1
TRX001944,2.71,True,0.0,1
TRX001945,9.04,True,0.0,0
TRX001946,4.08,True,0.0,0
TRX001947,1.98,True,0.0,1
TRX001948,29.91,True,0.0,0
TRX001949,20.76,True,0.0,1
TRX001950,13.19,True,0.0,1
TRX001951,12.42,True,0.0,0
TRX001952,27.8,True,0.0,0
TRX001953,0.99,True,0.0,0
TRX001954,14.03,True,0.0,0
TRX001955,29.03,True,0.0,1
TRX001956,9.78,True,0.0,0
TRX001957,92.9,True,0.0,0
TRX001958,32.66,True,0.0,0
TRX001959,5.64,True,0.0,0
TRX001960,134.04,True,0.0,0
TRX001961,18.78,True,0.0,0
TRX001962,41.2,True,0.0,0
TRX001963,3.82,True,0.0,1
TRX001964,102.54,True,0.0,1
TRX001965,26.01,True,0.0,0
TRX001966,5.58,True,0.0,0
TRX001967,8.79,True,0.0,0
TRX001968,6.5,True,0.0,1
TRX001969,21.74,True,0.0,1
TRX001970,12.13,True,0.0,0
TRX001971,9.0,True,0.0,1
TRX001972,1.98,True,0.0,0
TRX001973,19.09,True,0.0,0
TRX001974,9.85,True,0.0,1
TRX001975,36.95,True,0.0,1
TRX001976,29.43,True,0.0,0
TRX001977,0.99,True,0.0,0
TRX001978,12.31,True,0.0,1
TRX001979,13.28,True,0.0,0
TRX001980,12.56,True,0.0,1
TRX001981,2.72,True,0.0,0
TRX001982,55.26,True,0.0,0
TRX001983,27.18,True,0.0,0
TRX001984,60.78,True,0.0,1
TRX001985,44.61,True,0.0,1
TRX001986,7.16,True,0.0,1
TRX001987,16.8,True,0.0,0
TRX001988,24.02,True,0.0,1
TRX001989,30.56,True,0.0,0
TRX001990,26.16,True,0.0,1
TRX001991,17.49,True,0.0,0
TRX001992,19.58,True,0.0,1
TRX001993,24.71,True,0.0,1
TRX001994,29.7,True,0.0,0
TRX001995,0.99,True,0.0,0
TRX001996,13.75,True,0.0,0
TRX001997,16.54,True,0.0,1
TRX001998,1.31,True,0.0,1
TRX001999,4.72,True,0.0,1
TRX002000,3.82,True,0.0,0
TRX002001,21.09,True,0.0,1
TRX002002,7.98,True,0.0,0
TRX002003,36.12,True,0.0,0
TRX002004,26.02,True,0.0,1
TRX002005,77.88,True,0.0,0
TRX002006,4.97,True,0.0,1
TRX002007,8.87,True,0.0,0
TRX002008,76.05,True,0.0,1
TRX002009,6.35,True,0.0,0
TRX002010,13.01,True,0.0,1
TRX002011,88.77,True,0.0,1
TRX002012,990.0,False,237.6,3
TRX002013,29.16,True,0.0,1
TRX002014,34.14,True,0.0,1
TRX002015,9.98,True,0.0,1
TRX002016,5.46,True,0.0,1
TRX002017,18.4,True,0.0,1
TRX002018,40.46,True,0.0,0
TRX002019,0.99,True,0.0,1
TRX002020,4.57,True,0.0,1
TRX002021,69.57,True,0.0,0
TRX002022,12.18,True,0.0,0
TRX002023,24.45,True,0.0,0
TRX002024,10.21,True,0.0,0
TRX002025,33.89,True,0.0,0
TRX002026,3.09,True,0.0,0
TRX002027,7.93,True,0.0,0
TRX002028,28.54,True,0.0,0
TRX002029,33.08,True,0.0,1
TRX002030,7.87,True,0.0,1
TRX002031,2.02,True,0.0,1
TRX002032,12.4,True,0.0,1
TRX002033,11.35,True,0.0,0
TRX002034,17.67,True,0.0,0
TRX002035,106.59,True,0.0,1
TRX002036,38.3,True,0.0,0
TRX002037,17.99,True,0.0,1
TRX002038,2.39,True,0.0,0
TRX002039,3.04,True,0.0,1
TRX002040,19.15,True,0.0,1
TRX002041,21.42,True,0.0,1
TRX002042,56.84,True,0.0,0
TRX002043,14.69,True,0.0,0
TRX002044,20.84,True,0.0,0
TRX002045,1.42,True,0.0,1
TRX002046,3.7,True,0.0,0
TRX002047,105.0,True,0.0,1
TRX002048,2.97,True,0.0,1
TRX002049,5.72,True,0.0,0
TRX002050,20.0,True,0.0,0
TRX002051,10.44,True,0.0,1
TRX002052,24.93,True,0.0,0
TRX002053,6.12,True,0.0,1
TRX002054,205.5,False,49.32,5
TRX002055,7.68,True,0.0,0
TRX002056,17.58,True,0.0,1
TRX002057,38.86,True,0.0,1
TRX002058,24.93,True,0.0,1
TRX002059,26.49,True,0.0,0
TRX002060,55.56,True,0.0,0
TRX002061,4.11,True,0.0,0
TRX002062,1.46,True,0.0,1
TRX002063,43.9,True,0.0,1
TRX002064,0.99,True,0.0,0
TRX002065,1.75,True,0.0,0
TRX002066,14.33,True,0.0,0
TRX002067,81.84,True,0.0,1
TRX002068,18.87,True,0.0,0
TRX002069,12.89,True,0.0,1
TRX002070,0.99,True,0.0,1
TRX002071,0.99,True,0.0,1
TRX002072,1.98,True,0.0,1
TRX002073,35.1,True,0.0,0
TRX002074,8.76,True,0.0,1
TRX002075,13.1,True,0.0,0
TRX002076,7.3,True,0.0,1
TRX002077,1.29,True,0.0,1
TRX002078,6.59,True,0.0,1
TRX002079,9.52,True,0.0,1
TRX002080,14.54,True,0.0,0
TRX002081,82.94,True,0.0,1
TRX002082,44.79,True,0.0,0
TRX002083,27.23,True,0.0,1
TRX002084,35.68,True,0.0,0
TRX002085,13.06,True,0.0,0
TRX002086,6.34,True,0.0,0
TRX002087,77.96,True,0.0,0
TRX002088,12.2,True,0.0,1
TRX002089,0.99,True,0.0,1
TRX002090,55.64,True,0.0,0
TRX002091,2.97,True,0.0,1
TRX002092,12.55,True,0.0,1
TRX002093,5.35,True,0.0,1
TRX002094,21.53,True,0.0,0
TRX002095,3.18,True,0.0,1
TRX002096,111.57,True,0.0,0
TRX002097,8.9,True,0.0,0
TRX002098,8.85,True,0.0,1
TRX002099,7.68,True,0.0,1
TRX002100,32.0,True,0.0,0
TRX002101,2.47,True,0.0,0
TRX002102,20.87,True,0.0,1
TRX002103,12.94,True,0.0,0
TRX002104,15.76,True,0.0,0
TRX002105,4.88,True,0.0,0
TRX002106,59.68,True,0.0,0
TRX002107,8.46,True,0.0,1
TRX002108,13.2,True,0.0,0
TRX002109,18.64,True,0.0,1
TRX002110,9.64,True,0.0,1
TRX002111,4.0,True,0.0,1
TRX002112,1.25,True,0.0,1
TRX002113,82.46,True,0.0,1
TRX002114,23.3,True,0.0,1
TRX002115,22.64,True,0.0,1
TRX002116,4.0,True,0.0,1
TRX002117,1.36,True,0.0,0
TRX002118,65.1,True,0.0,0
TRX002119,1.71,True,0.0,1
TRX002120,17.06,True,0.0,0
TRX002121,2.49,True,0.0,0
TRX002122,1.08,True,0.0,0
TRX002123,12.19,True,0.0,1
TRX002124,12.5,True,0.0,0
TRX002125,10.76,True,0.0,1
TRX002126,2.68,True,0.0,1
TRX002127,38.99,True,0.0,1
TRX002128,9.9,True,0.0,0
TRX002129,19.82,True,0.0,1
TRX002130,1.86,True,0.0,1
TRX002131,50.22,True,0.0,1
TRX002132,0.99,True,0.0,1
TRX002133,8.44,True,0.0,1
TRX002134,40.89,True,0.0,1
TRX002135,0.99,True,0.0,1
TRX002136,26.44,True,0.0,1
TRX002137,0.99,True,0.0,1
TRX002138,40.47,True,0.0,1
TRX002139,60.65,True,0.0,1
TRX002140,0.99,True,0.0,1
TRX002141,0.99,True,0.0,1
TRX002142,21.54,True,0.0,1
TRX002143,5.89,True,0.0,1
TRX002144,11.84,True,0.0,1
TRX002145,5.42,True,0.0,0
TRX002146,16.17,True,0.0,1
TRX002147,126.15,True,0.0,0
TRX002148,7.25,True,0.0,1
TRX002149,10.92,True,0.0,1
TRX002150,52.18,True,0.0,1
TRX002151,17.45,True,0.0,1
TRX002152,15.48,True,0.0,1
TRX002153,35.34,True,0.0,0
TRX002154,1.98,True,0.0,1
TRX002155,6.52,True,0.0,1
TRX002156,0.99,True,0.0,0
TRX002157,6.22,True,0.0,0
TRX002158,0.99,True,0.0,0
TRX002159,14.24,True,0.0,0
TRX002160,169.82,True,0.0,1
TRX002161,30.76,True,0.0,0
TRX002162,14.3,True,0.0,1
TRX002163,7.38,True,0.0,1
TRX002164,0.99,True,0.0,1
TRX002165,14.04,True,0.0,1
TRX002166,10.27,True,0.0,1
TRX002167,11.0,True,0.0,0
TRX002168,44.6,True,0.0,1
TRX002169,10.34,True,0.0,0
TRX002170,15.42,True,0.0,1
TRX002171,4.9,True,0.0,1
TRX002172,21.34,True,0.0,1
TRX002173,6.61,True,0.0,1
TRX002174,0.99,True,0.0,0
TRX002175,8.74,True,0.0,1
TRX002176,76.26,True,0.0,1
TRX002177,60.03,True,0.0,0
TRX002178,18.26,True,0.0,1
TRX002179,2.16,True,0.0,0
TRX002180,0.99,True,0.0,1
TRX002181,10.1,True,0.0,0
TRX002182,2.53,True,0.0,0
TRX002183,0.99,True,0.0,1
TRX002184,13.42,True,0.0,0
TRX002185,44.6,True,0.0,1
TRX002186,21.01,True,0.0,1
TRX002187,4.87,True,0.0,0
TRX002188,7.31,True,0.0,1
TRX002189,20.95,True,0.0,0
TRX002190,18.49,True,0.0,0
TRX002191,12.04,True,0.0,1
TRX002192,0.99,True,0.0,0
TRX002193,5.28,True,0.0,1
TRX002194,9.24,True,0.0,1
TRX002195,8.13,True,0.0,1
TRX002196,4.27,True,0.0,1
TRX002197,22.38,True,0.0,1
TRX002198,112.26,True,0.0,1
TRX002199,21.16,True,0.0,1
TRX002200,0.99,True,0.0,0
TRX002201,22.48,True,0.0,0
TRX002202,56.68,True,0.0,1
TRX002203,8.99,True,0.0,0
TRX002204,0.99,True,0.0,1
TRX002205,21.9,True,0.0,0
TRX002206,34.22,True,0.0,0
TRX002207,8.93,True,0.0,0
TRX002208,25.0,True,0.0,0
TRX002209,19.94,True,0.0,1
TRX002210,7.41,True,0.0,0
TRX002211,11.0,True,0.0,0
TRX002212,11.06,True,0.0,1
TRX002213,0.99,True,0.0,1
TRX002214,6.4,True,0.0,0
TRX002215,14.82,True,0.0,1
TRX002216,42.18,True,0.0,1
TRX002217,34.9,True,0.0,1
TRX002218,13.58,True,0.0,0
TRX002219,5.89,True,0.0,0
TRX002220,15.86,True,0.0,0
TRX002221,6.85,True,0.0,0
TRX002222,9.61,True,0.0,1
TRX002223,26.96,True,0.0,1
TRX002224,20.51,True,0.0,0
TRX002225,0.99,True,0.0,1
TRX002226,3.1,True,0.0,0
TRX002227,11.68,True,0.0,0
TRX002228,11.22,True,0.0,1
TRX002229,15.05,True,0.0,1
TRX002230,15.63,True,0.0,0
TRX002231,11.26,True,0.0,1
TRX002232,10.54,True,0.0,1
TRX002233,8.27,True,0.0,1
TRX002234,6.39,True,0.0,1
TRX002235,17.3,True,0.0,0
TRX002236,9.0,True,0.0,1
TRX002237,21.4,True,0.0,1
TRX002238,39.46,True,0.0,0
TRX002239,9.5,True,0.0,0
TRX002240,17.89,True,0.0,1
TRX002241,1.98,True,0.0,0
TRX002242,0.99,True,0.0,0
TRX002243,12.3,True,0.0,1
TRX002244,5.89,True,0.0,1
TRX002245,26.85,True,0.0,0
TRX002246,32.44,True,0.0,1
TRX002247,65.39,True,0.0,1
TRX002248,1.98,True,0.0,1
TRX002249,6.14,True,0.0,0
TRX002250,85.64,True,0.0,1
TRX002251,2.97,True,0.0,0
TRX002252,7.76,True,0.0,0
TRX002253,3.54,True,0.0,0
TRX002254,5.09,True,0.0,1
TRX002255,16.17,True,0.0,0
TRX002256,35.3,True,0.0,1
TRX002257,49.34,True,0.0,0
TRX002258,18.24,True,0.0,1
TRX002259,0.99,True,0.0,0
TRX002260,19.52,True,0.0,0
TRX002261,54.67,True,0.0,0
TRX002262,14.64,True,0.0,1
TRX002263,0.99,True,0.0,1
TRX002264,30.01,True,0.0,1
TRX002265,57.96,True,0.0,1
TRX002266,16.91,True,0.0,1
TRX002267,4.41,True,0.0,0
TRX002268,6.52,True,0.0,1
TRX002269,57.19,True,0.0,1
TRX002270,1.98,True,0.0,1
TRX002271,55.61,True,0.0,1
TRX002272,9.43,True,0.0,1
TRX002273,15.7,True,0.0,1
TRX002274,14.9,True,0.0,0
TRX002275,30.27,True,0.0,0
TRX002276,17.3,True,0.0,0
TRX002277,8.34,True,0.0,1
TRX002278,0.99,True,0.0,1
TRX002279,5.54,True,0.0,0
TRX002280,0.99,True,0.0,1
TRX002281,26.99,True,0.0,0
TRX002282,0.99,True,0.0,1
TRX002283,0.99,True,0.0,1
TRX002284,76.18,True,0.0,1
TRX002285,100.06,True,0.0,0
TRX002286,49.96,True,0.0,1
TRX002287,0.99,True,0.0,0
TRX002288,28.46,True,0.0,1
TRX002289,63.28,True,0.0,0
TRX002290,13.83,True,0.0,1
TRX002291,0.99,True,0.0,0
TRX002292,12.7,True,0.0,1
TRX002293,17.25,True,0.0,1
TRX002294,23.49,True,0.0,1
TRX002295,0.99,True,0.0,1
TRX002296,1.07,True,0.0,1
TRX002297,55.42,True,0.0,0
TRX002298,7.3,True,0.0,1
TRX002299,40.0,True,0.0,1
TRX002300,2.96,True,0.0,1
TRX002301,8.34,True,0.0,1
TRX002302,9.37,True,0.0,1
TRX002303,9.82,True,0.0,0
TRX002304,10.09,True,0.0,1
TRX002305,8.22,True,0.0,0
TRX002306,0.99,True,0.0,1
TRX002307,0.99,True,0.0,0
TRX002308,12.16,True,0.0,1
TRX002309,16.66,True,0.0,0
TRX002310,20.13,True,0.0,1
TRX002311,19.96,True,0.0,1
TRX002312,0.99,True,0.0,0
TRX002313,16.3,True,0.0,1
TRX002314,13.71,True,0.0,0
TRX002315,31.09,True,0.0,0
TRX002316,89.84,True,0.0,1
TRX002317,40.76,True,0.0,0
TRX002318,18.62,True,0.0,1
TRX002319,45.73,True,0.0,1
